,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming
3749,МЭТТ,Яд уже ни на что не повлияет.,1,1,0,0,0,0,0,0,0,0,0,1,0
3750,ЛИАМ,Хорошо.,1,0,0,0,0,0,0,1,0,0,0,1,0
3751,МЭТТ,"Ты заносишь удар, двигаясь рядом с ней, оба клинка впиваются в его грудную клетку.",2,1,0,0,0,0,0,0,0,0,0,0,1
3752,МЭТТ,"Ты слышишь, как он взвывает от боли.",2,1,0,0,0,0,0,0,0,0,0,0,1
3753,МЭТТ,"В этот момент ты поворачиваешь кинжалы так, что они оба прокручиваются в два разных направления, и ты вырезаешь целый кусок его живота.",2,1,0,0,0,0,0,0,0,0,0,0,1
3754,МЭТТ,"Когда ты это делаешь, его плоть почти как китовый жир просто (шлёпается) отваливается с него.",2,1,0,0,0,0,0,0,0,0,0,0,1
3755,МЭТТ,"Из него выпадают органы, кишки, и он смотрит вниз и пытается засунуть их обратно.",2,1,0,0,0,0,0,0,0,0,0,0,1
3756,МЭТТ,"(панические стоны) В этот момент вы видите, как он бледнеет, и ты просто поднимаешь голову и пинаешь его на землю.",2,1,0,0,0,0,0,0,0,0,0,0,1
3757,МЭТТ,Огр (стонет) и падает бездыханный на землю ...,2,1,0,0,0,0,0,0,0,0,0,0,1
3758,МЭТТ,Уничтоженный.,2,1,0,0,0,0,0,0,0,0,0,0,1
3759,ТАЛЕСИН,"Ты дал ему ровно столько времени, чтобы он пожалел о всём, что когда-либо случалось.",0,0,0,1,0,0,0,0,0,0,1,0,0
3760,МЭТТ,Да.,0,1,0,0,0,0,0,0,0,0,1,0,0
3761,ТАЛЕСИН,Отличная работа.,2,0,0,1,0,0,0,0,0,0,0,0,1
3762,ТАЛЕСИН,Плохие жизненные выборы.,0,0,0,1,0,0,0,0,0,0,1,0,0
3763,МЭТТ,Наступает ход Килет.,1,1,0,0,0,0,0,0,0,0,0,1,0
3764,МАРИША,"(как огр) ""Я слишком редко звонил маме.",0,0,0,0,1,0,0,0,0,0,1,0,0
3765,МАРИША,"Мне стоило позвонить маме"".",0,0,0,0,1,0,0,0,0,0,1,0,0
3766,МЭТТ,Осталось два гоблина.,2,1,0,0,0,0,0,0,0,0,0,0,1
3767,МАРИША,Окей.,1,0,0,0,1,0,0,0,0,0,0,1,0
3768,МАРИША,"Я быстро подбегаю к Грогу, делаю (""Буф!"") и создаю большую каменную стену.",2,0,0,0,1,0,0,0,0,0,0,0,1
3769,МАРИША,Прямо у входа.,2,0,0,0,1,0,0,0,0,0,0,0,1
3770,МЭТТ,Прямо тут?,1,1,0,0,0,0,0,0,0,0,0,1,0
3771,МАРИША,Нет.,1,0,0,0,1,0,0,0,0,0,0,1,0
3772,МАРИША,"Там, откуда они все вылезают.",1,0,0,0,1,0,0,0,0,0,0,1,0
3773,МЭТТ,Вот тут?,1,1,0,0,0,0,0,0,0,0,0,1,0
3774,МАРИША,Ага.,1,0,0,0,1,0,0,0,0,0,0,1,0
3775,МЭТТ,"Хорошо, Каменная стена.",1,1,0,0,0,0,0,0,0,0,0,1,0
3776,МАРИША,Каменная стена ...,1,0,0,0,1,0,0,0,0,0,0,1,0
3777,МАРИША,бум!,2,0,0,0,1,0,0,0,0,0,0,0,1
3778,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3779,МЭТТ,Гигантская каменная стена теперь полностью перекрывает эту часть шахты.,2,1,0,0,0,0,0,0,0,0,0,0,1
3780,ОРИОН,Ты перекрыла её?,1,0,0,0,0,1,0,0,0,0,0,1,0
3781,МАРИША,Я перекрыла её.,1,0,0,0,1,0,0,0,0,0,0,1,0
3782,МАРИША,"Мы не знаем, что там находится, нам стоит обсудить это быстренько, и я выиграла нам немного времени.",1,0,0,0,1,0,0,0,0,0,0,1,0
3783,МАРИША,"Я уверена, что оно попытается пробиться через эту дверь очень скоро.",1,0,0,0,1,0,0,0,0,0,0,1,0
3784,МЭТТ,"Я скажу, что ты подошла вот сюда.",1,1,0,0,0,0,0,0,0,0,0,1,0
3785,МЭТТ,"Хорошо, скажем, вот сюда, не прямо рядом с гоблинами, и тогда тебе хватит дистанции.",1,1,0,0,0,0,0,0,0,0,0,1,0
3786,МЭТТ,"Окей, эти камни внезапно --",2,1,0,0,0,0,0,0,0,0,0,0,1
3787,МЭТТ,"(""Бум!"")",2,1,0,0,0,0,0,0,0,0,0,0,1
3788,МАРИША,Поблизости всё ещё есть стражники?,1,0,0,0,1,0,0,0,0,0,0,1,0
3789,МАРИША,Любые дварфийские стражники.,1,0,0,0,1,0,0,0,0,0,0,1,0
3790,МЭТТ,Они все сейчас просто наблюдают за вами.,2,1,0,0,0,0,0,0,0,0,0,0,1
3791,МЭТТ,"Они не хотят подвергать свои жизни опасности, и вы явно хотите находиться посреди этой битвы, так что они просто будут держаться позади и оставят эту битву вам.",2,1,0,0,0,0,0,0,0,0,0,0,1
3792,МАРИША,"Я поднимаю свою стену, оборачиваюсь и говорю: ""Кто приближается?!",2,0,0,0,1,0,0,0,0,0,0,0,1
3793,МАРИША,Говорите!,2,0,0,0,1,0,0,0,0,0,0,0,1
3794,МАРИША,"Вы знаете, что приближается!",2,0,0,0,1,0,0,0,0,0,0,0,1
3795,МАРИША,"Что наступает?!""",2,0,0,0,1,0,0,0,0,0,0,0,1
3796,МЭТТ,Сделай проверку запугивания.,1,1,0,0,0,0,0,0,0,0,0,1,0
3797,ЛОРА,"Килет, ты такая крутая.",1,0,0,0,0,0,1,0,0,0,0,1,0
3798,МАРИША,Это не мой конёк.,1,0,0,0,1,0,0,0,0,0,0,1,0
3799,СЭМ,Ты говоришь на гоблинском?,1,0,0,0,0,0,0,0,1,0,0,1,0
3800,МАРИША,"Оу, четыре.",1,0,0,0,1,0,0,0,0,0,0,1,0
3801,ТАЛЕСИН,Сделай проверку жалости.,1,0,0,1,0,0,0,0,0,0,0,1,0
3802,МЭТТ,"Очень нежная попытка устрашения, однако ты смогла передать это сообщение.",2,1,0,0,0,0,0,0,0,0,0,0,1
3803,МЭТТ,"Стражники смотрят на тебя, застигнутые врасплох.",2,1,0,0,0,0,0,0,0,0,0,0,1
3804,МАРИША,Мы скоро погибнем.,2,0,0,0,1,0,0,0,0,0,0,0,1
3805,МАРИША,В ваших интересах рассказать нам.,2,0,0,0,1,0,0,0,0,0,0,0,1
3806,МЭТТ,"""Мы не знаем!",2,1,0,0,0,0,0,0,0,0,0,0,1
3807,МЭТТ,Это были разные существа.,2,1,0,0,0,0,0,0,0,0,0,0,1
3808,МЭТТ,Странные монстры.,2,1,0,0,0,0,0,0,0,0,0,0,1
3809,МЭТТ,Сложно описать.,2,1,0,0,0,0,0,0,0,0,0,0,1
3810,МЭТТ,Они --,2,1,0,0,0,0,0,0,0,0,0,0,1
3811,МЭТТ,словно собранные.,2,1,0,0,0,0,0,0,0,0,0,0,1
3812,МЭТТ,"Что-то создает штуки там внизу"".",2,1,0,0,0,0,0,0,0,0,0,0,1
3813,МАРИША,Какие штуки?,2,0,0,0,1,0,0,0,0,0,0,0,1
3814,МАРИША,Откуда?,2,0,0,0,1,0,0,0,0,0,0,0,1
3815,МЭТТ,"Когда они говорят, вы слышите (грохот) об стену.",2,1,0,0,0,0,0,0,0,0,0,0,1
3816,ТРЭВИС,Я достаю свое оружие.,2,0,1,0,0,0,0,0,0,0,0,0,1
3817,МЭТТ,"Итак, стена трескается, вы видите значительную трещину и слышите --",2,1,0,0,0,0,0,0,0,0,0,0,1
3818,МЭТТ,(треск).,2,1,0,0,0,0,0,0,0,0,0,0,1
3819,ЛИАМ,Я сейчас бегу по диагонали к стене и прижимаюсь к ней.,2,0,0,0,0,0,0,1,0,0,0,0,1
3820,ЛОРА,"О, хорошая мысль.",1,0,0,0,0,0,1,0,0,0,0,1,0
3821,ЛОРА,Я делаю то же самое с другой стороны.,2,0,0,0,0,0,1,0,0,0,0,0,1
3822,МЭТТ,"Окей, вы подходите сюда, ты хочешь взять с собой Тринкета?",1,1,0,0,0,0,0,0,0,0,0,1,0
3823,ЛОРА,Да!,1,0,0,0,0,0,1,0,0,0,0,1,0
3824,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3825,ТАЛЕСИН,Вы все такие модные.,1,0,0,1,0,0,0,0,0,0,0,1,0
3826,МАРИША,Я использую Каменную кожу на себя.,2,0,0,0,1,0,0,0,0,0,0,0,1
3827,ЛОРА,"Я скрываюсь, я скрываюсь.",2,0,0,0,0,0,1,0,0,0,0,0,1
3828,МЭТТ,Сделайте оба проверку скрытности.,1,1,0,0,0,0,0,0,0,0,0,1,0
3829,ОРИОН,Насколько высокие эти стены?,1,0,0,0,0,1,0,0,0,0,0,1,0
3830,ОРИОН,"В плане, потолок.",1,0,0,0,0,1,0,0,0,0,0,1,0
3831,МЭТТ,"О, потолок сейчас это весь Крэгхаммер, по большей части.",2,1,0,0,0,0,0,0,0,0,0,0,1
3832,ТРЭВИС,"Сотни, сотни.",2,0,1,0,0,0,0,0,0,0,0,0,1
3833,МЭТТ,"Ага, это очень высокий потолок.",2,1,0,0,0,0,0,0,0,0,0,0,1
3834,ОРИОН,Я подхожу в зону досягаемости заклинаний.,2,0,0,0,0,1,0,0,0,0,0,0,1
3835,ТРЭВИС,Что по центру?,1,0,1,0,0,0,0,0,0,0,0,1,0
3836,ТРЭВИС,Это огни?,1,0,1,0,0,0,0,0,0,0,0,1,0
3837,МЭТТ,Это светильники.,2,1,0,0,0,0,0,0,0,0,0,0,1
3838,МЭТТ,"Кстати, при создании Каменной кожи вот это пропадает.",1,1,0,0,0,0,0,0,0,0,0,1,0
3839,ТРЭВИС,Опутывание?,1,0,1,0,0,0,0,0,0,0,0,1,0
3840,МЭТТ,"Да, Опутывание пропадает.",1,1,0,0,0,0,0,0,0,0,0,1,0
3841,МЭТТ,"Но там ещё есть вагонетки, какие-то камни и разрушенная тележка вот тут, из-за огра, прорвавшегося здесь.",2,1,0,0,0,0,0,0,0,0,0,0,1
3842,МЭТТ,"Это просто кусок камня, который возвышается на 15 футов, а эти два – светильники, которые подсвечивают центральную зону.",2,1,0,0,0,0,0,0,0,0,0,0,1
3843,МЭТТ,"Так, потолок поднимается на сотни и сотни футов.",2,1,0,0,0,0,0,0,0,0,0,0,1
3844,МЭТТ,Ты можешь увидеть отсюда самую верхушку Крэгхаммера.,2,1,0,0,0,0,0,0,0,0,0,0,1
3845,ОРИОН,"Окей, хорошо.",1,0,0,0,0,1,0,0,0,0,0,1,0
3846,МЭТТ,Так что у тебя?,1,1,0,0,0,0,0,0,0,0,0,1,0
3847,МЭТТ,"Так, посмотрим.",1,1,0,0,0,0,0,0,0,0,0,1,0
3848,МЭТТ,Килет.,1,1,0,0,0,0,0,0,0,0,0,1,0
3849,МЭТТ,"Сейчас твой ход, Каменная кожа и передвижение.",1,1,0,0,0,0,0,0,0,0,0,1,0
3850,МЭТТ,"Итак, ты хочешь куда-то ещё пройти?",1,1,0,0,0,0,0,0,0,0,0,1,0
3851,МЭТТ,"Ну, технически, сейчас мы не в бою.",1,1,0,0,0,0,0,0,0,0,0,1,0
3852,СЭМ,Ага.,1,0,0,0,0,0,0,0,1,0,0,1,0
3853,СЭМ,Мы не в бою.,1,0,0,0,0,0,0,0,1,0,0,1,0
3854,МЭТТ,Ненадолго.,1,1,0,0,0,0,0,0,0,0,0,1,0
3855,ТРЭВИС,"Ага, мы ждём, когда начнётся школьный бал.",2,0,1,0,0,0,0,0,0,0,0,0,1
3856,ТАЛЕСИН,"Я дышу, прицеливаюсь в стену, просто всё переподготавливаю.",2,0,0,1,0,0,0,0,0,0,0,0,1
3857,МАРИША,Я могу перейти за эту колонну?,1,0,0,0,1,0,0,0,0,0,0,1,0
3858,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3859,ТАЛЕСИН,Я остаюсь сильно позади пока что.,2,0,0,1,0,0,0,0,0,0,0,0,1
3860,МЭТТ,"Так, вот здесь.",1,1,0,0,0,0,0,0,0,0,0,1,0
3861,МЭТТ,Оба этих гоблина ...,1,1,0,0,0,0,0,0,0,0,0,1,0
3862,МЭТТ,"Просто скажу, что вы в итоге с ними справляетесь.",1,1,0,0,0,0,0,0,0,0,0,1,0
3863,МЭТТ,Без сомнений.,1,1,0,0,0,0,0,0,0,0,0,1,0
3864,МЭТТ,Вы наступаете на них и уничтожаете их.,2,1,0,0,0,0,0,0,0,0,0,0,1
3865,ТРЭВИС,"Рядом есть дварфы, которым мы можем сказать: ""Сходите за Фаллусом и приведите его""?",2,0,1,0,0,0,0,0,0,0,0,0,1
3866,МЭТТ,Можешь.,1,1,0,0,0,0,0,0,0,0,0,1,0
3867,ЛОРА,"О, да, Балгоус!",2,0,0,0,0,0,1,0,0,0,0,0,1
3868,ЛОРА,Балгус.,2,0,0,0,0,0,1,0,0,0,0,0,1
3869,МЭТТ,Балгус?,2,1,0,0,0,0,0,0,0,0,0,0,1
3870,МЭТТ,"Вы просто говорите им: ""Приведите Балгуса!""",2,1,0,0,0,0,0,0,0,0,0,0,1
3871,МЭТТ,И они такие ...,2,1,0,0,0,0,0,0,0,0,0,0,1
3872,МЭТТ,"""Кого?""",2,1,0,0,0,0,0,0,0,0,0,0,1
3873,ЛИАМ,Прихватите Фаллуса!,2,0,0,0,0,0,0,1,0,0,0,0,1
3874,МЭТТ,"Некоторые из них наставили арбалеты, кстати говоря.",2,1,0,0,0,0,0,0,0,0,0,0,1
3875,МЭТТ,"Они спускаются вниз, чтобы приготовиться выстрелить в то, что пройдёт через стену.",2,1,0,0,0,0,0,0,0,0,0,0,1
3876,МЭТТ,"(""Бум!"") Ещё одна трещина в стене.",2,1,0,0,0,0,0,0,0,0,0,0,1
3877,МЭТТ,"Вы видите, как пыль от очередной трещины в стене оседает, и большой кусок камня падает на землю.",2,1,0,0,0,0,0,0,0,0,0,0,1
3878,МЭТТ,"Эта каменная стена, скорее всего, не выдержит ещё одного удара.",2,1,0,0,0,0,0,0,0,0,0,0,1
3879,МЭТТ,Кто-то ещё хочет передвинуться куда-то?,1,1,0,0,0,0,0,0,0,0,0,1,0
3880,ТАЛЕСИН,Просто прицеливаюсь.,2,0,0,1,0,0,0,0,0,0,0,0,1
3881,СЭМ,"Я пойду направо, в сторону Грога.",2,0,0,0,0,0,0,0,1,0,0,0,1
3882,СЭМ,"Никто ещё не получил урона, так?",1,0,0,0,0,0,0,0,1,0,0,1,0
3883,МЭТТ,Пока что нет.,1,1,0,0,0,0,0,0,0,0,0,1,0
3884,МЭТТ,У вас получилось очень чисто пройтись по врагам в этой битве.,2,1,0,0,0,0,0,0,0,0,0,0,1
3885,СЭМ,Я могу кого-нибудь вдохновить?,1,0,0,0,0,0,0,0,1,0,0,1,0
3886,СЭМ,Сейчас.,1,0,0,0,0,0,0,0,1,0,0,1,0
3887,МЭТТ,Можешь вдохновить кого угодно.,1,1,0,0,0,0,0,0,0,0,0,1,0
3888,МЭТТ,Просто дай им кость.,1,1,0,0,0,0,0,0,0,0,0,1,0
3889,СЭМ,Я могу вдохновить всех?,1,0,0,0,0,0,0,0,1,0,0,1,0
3890,МЭТТ,"Ты можешь потратить все свои использования и вдохновить столько людей, сколько у тебя их осталось.",1,1,0,0,0,0,0,0,0,0,0,1,0
3891,МАРИША,"У меня всё ещё есть то, которое я не использовала.",1,0,0,0,1,0,0,0,0,0,0,1,0
3892,СЭМ,"Я вдохновлю Векс, Вакса и Грога.",1,0,0,0,0,0,0,0,1,0,0,1,0
3893,МЭТТ,"Так, пометьте себе, что у вас есть одна к8, которую можно добавить к броску на атаку или спасброску.",1,1,0,0,0,0,0,0,0,0,0,1,0
3894,СЭМ,(поёт) Вы прекрасней и лучше всех групп!,2,0,0,0,0,0,0,0,1,0,0,0,1
3895,СЭМ,Так получите этот вдохновляющий куб!,2,0,0,0,0,0,0,0,1,0,0,0,1
3896,ТРЭВИС,"Я думал, ты собирался сыграть --",1,0,1,0,0,0,0,0,0,0,0,1,0
3897,ЛОРА,"Ага, какую-нибудь красивую песню!",1,0,0,0,0,0,1,0,0,0,0,1,0
3898,ЛОРА,"Погоди, для всех нас?",1,0,0,0,0,0,1,0,0,0,0,1,0
3899,ЛОРА,Мы все получаем по к8?,1,0,0,0,0,0,1,0,0,0,0,1,0
3900,МЭТТ,"У каждого из вас есть одна кость к8, кость вдохновения.",1,1,0,0,0,0,0,0,0,0,0,1,0
3901,МЭТТ,"Вдохновение барда течёт сквозь вас, можете использовать его для броска на атаку, не на урона.",1,1,0,0,0,0,0,0,0,0,0,1,0
3902,МЭТТ,"Вы можете добавить его к броску на атаку, спасброску --",1,1,0,0,0,0,0,0,0,0,0,1,0
3903,МЭТТ,Вот так.,0,1,0,0,0,0,0,0,0,0,1,0,0
3904,МЭТТ,"Так, оказывается, звучит шалмей.",0,1,0,0,0,0,0,0,0,0,1,0,0
3905,МЭТТ,"Можете прибавить его к броску на атаку, спасброску, или проверке характеристики.",1,1,0,0,0,0,0,0,0,0,0,1,0
3906,МЭТТ,Любой.,1,1,0,0,0,0,0,0,0,0,0,1,0
3907,МЭТТ,"Тибериус, ты останешься на месте или пойдёшь куда-нибудь?",1,1,0,0,0,0,0,0,0,0,0,1,0
3908,МЭТТ,Последний шанс.,1,1,0,0,0,0,0,0,0,0,0,1,0
3909,ОРИОН,"Это укрытие, вон там, рядом со мной?",1,0,0,0,0,1,0,0,0,0,0,1,0
3910,МЭТТ,Вот это здесь?,1,1,0,0,0,0,0,0,0,0,0,1,0
3911,МЭТТ,Да.,1,1,0,0,0,0,0,0,0,0,0,1,0
3912,ОРИОН,Я зайду за укрытие.,2,0,0,0,0,1,0,0,0,0,0,0,1
3913,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3914,ОРИОН,Я выгляну из-за него и сотворю Размытый образ.,2,0,0,0,0,1,0,0,0,0,0,0,1
3915,МЭТТ,"Окей, Каменная кожа пропадает.",1,1,0,0,0,0,0,0,0,0,0,1,0
3916,ОРИОН,Я не могу сделать оба?,1,0,0,0,0,1,0,0,0,0,0,1,0
3917,МЭТТ,"Нет, оба заклинания с концентрацией.",1,1,0,0,0,0,0,0,0,0,0,1,0
3918,ОРИОН,"Хорошо, оставлю Каменную кожу.",1,0,0,0,0,1,0,0,0,0,0,1,0
3919,МЭТТ,Тогда Каменная кожа остаётся.,1,1,0,0,0,0,0,0,0,0,0,1,0
3920,МЭТТ,В этот момент --,2,1,0,0,0,0,0,0,0,0,0,0,1
3921,МЭТТ,"(""Бум!"") камень рушится, разлетаясь по земле.",2,1,0,0,0,0,0,0,0,0,0,0,1
3922,МЭТТ,"И вы сразу видите, как наружу пробивается --",2,1,0,0,0,0,0,0,0,0,0,0,1
3923,ТРЭВИС,Что это за хрень?,0,0,1,0,0,0,0,0,0,0,1,0,0
3924,ЛОРА,Что это?,0,0,0,0,0,0,1,0,0,0,1,0,0
3925,МЭТТ,Огромное раздутое нагаподобное существо.,2,1,0,0,0,0,0,0,0,0,0,0,1
3926,МЭТТ,"Вы и раньше сталкивались с нагами, крупными змееподобными существами с человеческими головами.",2,1,0,0,0,0,0,0,0,0,0,0,1
3927,МЭТТ,"Однако эта выглядит опухшей, похожей на луковицу.",2,1,0,0,0,0,0,0,0,0,0,0,1
3928,МЭТТ,"Она неестественно двигается, и у неё есть не одна, не три, а пять голов, каждая из которых разного цвета.",2,1,0,0,0,0,0,0,0,0,0,0,1
3929,МЭТТ,"Кажется, что они были пришиты к телу.",2,1,0,0,0,0,0,0,0,0,0,0,1
3930,ЛОРА,Ужасно!,0,0,0,0,0,0,1,0,0,0,1,0,0
3931,МЭТТ,Она и впрямь мерзко выглядит.,2,1,0,0,0,0,0,0,0,0,0,0,1
3932,МЭТТ,Она просто пробивается сквозь камень --,2,1,0,0,0,0,0,0,0,0,0,0,1
3933,МЭТТ,(шипит и рычит) все головы отклоняются назад.,2,1,0,0,0,0,0,0,0,0,0,0,1
3934,МАРИША,"Головы наг что-то делают, когда ты смотришь на них?",1,0,0,0,1,0,0,0,0,0,0,1,0
3935,МЭТТ,Мы возвращаемся в начало очереди инициативы.,1,1,0,0,0,0,0,0,0,0,0,1,0
3936,ТРЭВИС,О чёрт!,0,0,1,0,0,0,0,0,0,0,1,0,0
3937,ЛОРА,"Стой, стой, стой!",1,0,0,0,0,0,1,0,0,0,0,1,0
3938,ЛОРА,У меня вопрос!,1,0,0,0,0,0,1,0,0,0,0,1,0
3939,ЛОРА,"Моя Метка охотника, я могу перевести её на эту штуковину или мне нужно --",1,0,0,0,0,0,1,0,0,0,0,1,0
3940,МЭТТ,"Верно, ты можешь, да.",1,1,0,0,0,0,0,0,0,0,0,1,0
3941,ЛОРА,Есть!,1,0,0,0,0,0,1,0,0,0,0,1,0
3942,МЭТТ,Поскольку это всё ещё часть схватки.,1,1,0,0,0,0,0,0,0,0,0,1,0
3943,ЛОРА,(поёт) Отлично!,1,0,0,0,0,0,1,0,0,0,0,1,0
3944,МЭТТ,"Так, теперь она помечена Меткой охотника.",1,1,0,0,0,0,0,0,0,0,0,1,0
3945,МЭТТ,"Перси, твой ход.",1,1,0,0,0,0,0,0,0,0,0,1,0
3946,ТАЛЕСИН,"Нужно ли мне прицеливаться вновь, или я уже навёлся на --",1,0,0,1,0,0,0,0,0,0,0,1,0
3947,МЭТТ,"У тебя был только миг, чтобы прицелиться.",1,1,0,0,0,0,0,0,0,0,0,1,0
3948,МЭТТ,"Ты не видел существа, пока оно не вырвалось наружу, тебе понадобится раунд на прицеливание.",1,1,0,0,0,0,0,0,0,0,0,1,0
3949,ТАЛЕСИН,Я потрачу раунд на прицеливание.,1,0,0,1,0,0,0,0,0,0,0,1,0
3950,МЭТТ,"Окей, ты прицеливаешься.",2,1,0,0,0,0,0,0,0,0,0,0,1
3951,МЭТТ,Переходим к Тибериусу.,1,1,0,0,0,0,0,0,0,0,0,1,0
3952,ОРИОН,Что ты сейчас --,1,0,0,0,0,1,0,0,0,0,0,1,0
3953,ТАЛЕСИН,Я просто прицеливаюсь.,1,0,0,1,0,0,0,0,0,0,0,1,0
3954,ТАЛЕСИН,Просто винтовка.,1,0,0,1,0,0,0,0,0,0,0,1,0
3955,МАРИША,"""Просто"" винтовка.",1,0,0,0,1,0,0,0,0,0,0,1,0
3956,ТАЛЕСИН,Эта винтовка не делает ничего особенного.,1,0,0,1,0,0,0,0,0,0,0,1,0
3957,ТАЛЕСИН,Просто очень далеко и очень больно стреляет.,1,0,0,1,0,0,0,0,0,0,0,1,0
3958,ОРИОН,Хорошо!,1,0,0,0,0,1,0,0,0,0,0,1,0
3959,ОРИОН,Я сделаю ...,2,0,0,0,0,1,0,0,0,0,0,0,1
3960,ОРИОН,Палящий луч.,2,0,0,0,0,1,0,0,0,0,0,0,1
3961,МЭТТ,"Палящий луч, хорошо.",1,1,0,0,0,0,0,0,0,0,0,1,0
3962,МЭТТ,Она делает спасбросок --,1,1,0,0,0,0,0,0,0,0,0,1,0
3963,МЭТТ,Она не спаслась!,1,1,0,0,0,0,0,0,0,0,0,1,0
3964,МЭТТ,"Выбросило двойку, так что получает полный урон.",1,1,0,0,0,0,0,0,0,0,0,1,0
3965,ОРИОН,"Так, два, четыре ...",1,0,0,0,0,1,0,0,0,0,0,1,0
3966,ОРИОН,"Стреляем два из них сейчас, ведь так, три луча?",1,0,0,0,0,1,0,0,0,0,0,1,0
3967,МЭТТ,Это прицельная лучевая атака?,1,1,0,0,0,0,0,0,0,0,0,1,0
3968,ОРИОН,Да.,1,0,0,0,0,1,0,0,0,0,0,1,0
3969,МЭТТ,Тогда ты должен сделать бросок на атаку.,1,1,0,0,0,0,0,0,0,0,0,1,0
3970,МЭТТ,Брось к20 и добавь --,1,1,0,0,0,0,0,0,0,0,0,1,0
3971,ТРЭВИС,"Высоко, высоко.",1,0,1,0,0,0,0,0,0,0,0,1,0
3972,МЭТТ,Наверху страницы с заклинаниями.,1,1,0,0,0,0,0,0,0,0,0,1,0
3973,ЛОРА,"Большой бросок, большой бросок.",1,0,0,0,0,0,1,0,0,0,0,1,0
3974,МЭТТ,Наверху страницы с заклинаниями.,1,1,0,0,0,0,0,0,0,0,0,1,0
3975,ОРИОН,О!,1,0,0,0,0,1,0,0,0,0,0,1,0
3976,ОРИОН,23.,1,0,0,0,0,1,0,0,0,0,0,1,0
3977,МЭТТ,23?,1,1,0,0,0,0,0,0,0,0,0,1,0
3978,МЭТТ,23 попадает.,1,1,0,0,0,0,0,0,0,0,0,1,0
3979,ОРИОН,"Да, отлично.",1,0,0,0,0,1,0,0,0,0,0,1,0
3980,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3981,ОРИОН,"И потом, два к6 ...",1,0,0,0,0,1,0,0,0,0,0,1,0
3982,ОРИОН,12.,1,0,0,0,0,1,0,0,0,0,0,1,0
3983,МЭТТ,12 единиц урона по наге.,1,1,0,0,0,0,0,0,0,0,0,1,0
3984,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3985,МЭТТ,Теперь ход --,1,1,0,0,0,0,0,0,0,0,0,1,0
3986,ОРИОН,Погоди.,1,0,0,0,0,1,0,0,0,0,0,1,0
3987,ОРИОН,"Я делаю бросок и для второго луча, верно?",1,0,0,0,0,1,0,0,0,0,0,1,0
3988,МЭТТ,Да.,1,1,0,0,0,0,0,0,0,0,0,1,0
3989,ОРИОН,Окей.,1,0,0,0,0,1,0,0,0,0,0,1,0
3990,ОРИОН,Это чистая 20.,1,0,0,0,0,1,0,0,0,0,0,1,0
3991,МЭТТ,Хорошо.,1,1,0,0,0,0,0,0,0,0,0,1,0
3992,МЭТТ,"Хорошо, ты стреляешь первым лучом (звуки взрыва), и он врезается в одну из голов наги.",2,1,0,0,0,0,0,0,0,0,0,0,1
3993,МЭТТ,"Ты заряжаешь второй луч и видишь, как возникает вспышка магической нестабильности.",2,1,0,0,0,0,0,0,0,0,0,0,1
3994,МЭТТ,"Твоя рука трясётся, когда ты освобождаешь заряд палящей энергии, и он врезается в бок наги.",2,1,0,0,0,0,0,0,0,0,0,0,1
3995,МЭТТ,"И проваливает спасбросок, снова!",1,1,0,0,0,0,0,0,0,0,0,1,0
3996,МЭТТ,Сделай бросок на полный урон.,1,1,0,0,0,0,0,0,0,0,0,1,0
3997,ТРЭВИС,"Твою ж мать, Тибериус.",1,0,1,0,0,0,0,0,0,0,0,1,0
3998,ТАЛЕСИН,О мой бог.,1,0,0,1,0,0,0,0,0,0,0,1,0
3999,ОРИОН,12.,1,0,0,0,0,1,0,0,0,0,0,1,0
4000,МЭТТ,12?,1,1,0,0,0,0,0,0,0,0,0,1,0
4001,ОРИОН,Да.,1,0,0,0,0,1,0,0,0,0,0,1,0
4002,МЭТТ,Умноженное?,1,1,0,0,0,0,0,0,0,0,0,1,0
4003,МЭТТ,Или ты выбросил 12?,1,1,0,0,0,0,0,0,0,0,0,1,0
4004,ОРИОН,Я выбросил 12.,1,0,0,0,0,1,0,0,0,0,0,1,0
4005,МЭТТ,12.,1,1,0,0,0,0,0,0,0,0,0,1,0
4006,МЭТТ,Умножить на два.,1,1,0,0,0,0,0,0,0,0,0,1,0
4007,МЭТТ,24 единицы урона.,1,1,0,0,0,0,0,0,0,0,0,1,0
4008,ОРИОН,О!,1,0,0,0,0,1,0,0,0,0,0,1,0
4009,ОРИОН,Я ужасен в математике!,0,0,0,0,0,1,0,0,0,0,1,0,0
4010,ОРИОН,"Оставайтесь в школе, дети!",0,0,0,0,0,1,0,0,0,0,1,0,0
4011,МЭТТ,"Хорошо, он влетает прямо в головы наги.",2,1,0,0,0,0,0,0,0,0,0,0,1
